customer_id,customer_name,gender,age,city,state,signup_date,acquisition_channel,customer_segment
C105496,Vihaan Reddy,Female,20.0,Hyderabad,Telangana,2025-07-16,Google Ads,Standard
C105497,Divya Singh,Male,35.0,Mumbai,Maharashtra,2024-12-28,Organic Search,Standard
C105498,Aarav Sharma,Male,61.0,Pune,Maharashtra,2025-12-23,Email,Basic
C105499,Ananya Reddy,Male,28.0,Visakhapatnam,Andhra Pradesh,2024-01-25,Google Ads,Standard
C105500,Divya Gupta,Female,40.0,Chennai,Tamil Nadu,2025-11-21,Referral,Standard
C105501,Rahul Varma,Female,58.0,Visakhapatnam,Andhra Pradesh,2024-06-13,Instagram,Standard
C105502,Sanjay Patel,Male,31.0,Ahmedabad,Gujarat,2024-01-26,Email,Standard
C105503,Aditya Das,Other,50.0,Mumbai,Maharashtra,2025-06-12,Google Ads,Standard
C105504,Divya Rao,Male,55.0,Bengaluru,Karnataka,2025-01-23,Google Ads,Standard
C105505,Rohan Patel,Female,33.0,Kakinada,Andhra Pradesh,2025-09-03,Instagram,Basic
C105506,Kiran Gupta,Female,60.0,Pune,Maharashtra,2024-03-20,Instagram,Premium
C105507,Sanjay Reddy,Female,39.0,Visakhapatnam,Andhra Pradesh,2024-02-28,Instagram,Standard
C105508,Aarav Reddy,Male,32.0,Kakinada,Andhra Pradesh,2025-02-18,Organic Search,Standard
C105509,Sanjay Kumar,Male,28.0,Chennai,Tamil Nadu,2025-10-05,Email,Basic
C105510,Rahul Kumar,Male,30.0,Hyderabad,Telangana,2024-10-23,Referral,Standard
C105511,Priya Gupta,Female,45.0,Kakinada,Andhra Pradesh,2025-08-05,Google Ads,Standard
C105512,Arjun Singh,Other,28.0,Pune,Maharashtra,2025-10-23,Organic Search,Premium
C105513,Kiran Naidu,Male,35.0,Bengaluru,Karnataka,2025-09-26,Organic Search,Premium
C105514,Meera Patel,Male,52.0,Pune,Maharashtra,2025-01-06,Email,Standard
C105515,Sanjay Varma,Male,60.0,Hyderabad,Telangana,2025-05-24,Email,Standard
C105516,Meera Naidu,Female,50.0,Mumbai,Maharashtra,2025-01-18,Organic Search,Standard
C105517,Priya Singh,Female,43.0,Delhi,Delhi,2025-05-07,Organic Search,Standard
C105518,Rahul Reddy,Male,51.0,Chennai,Tamil Nadu,2025-02-17,Google Ads,Basic
C105519,Divya Gupta,Female,37.0,Pune,Maharashtra,2025-01-18,Referral,Standard
C105520,Kavya Reddy,Male,31.0,Visakhapatnam,Andhra Pradesh,2024-11-14,Instagram,Basic
C105521,Arjun Sharma,Female,,Delhi,Delhi,2025-04-21,Organic Search,Standard
C105522,Nikhil Reddy,Male,24.0,Ahmedabad,Gujarat,2025-07-02,Email,Standard
C105523,Sai Das,Male,61.0,Kakinada,Andhra Pradesh,2025-11-01,YouTube,Standard
C105524,Rohan Kumar,Female,38.0,Ahmedabad,Gujarat,2025-03-23,Instagram,Basic
C105525,Ananya Kumar,Female,57.0,Mumbai,Maharashtra,2024-03-14,Referral,Standard
C105526,Rohan Rao,Male,22.0,Kolkata,West Bengal,2025-03-04,Organic Search,Standard
C105527,Aditya Gupta,Female,41.0,Mumbai,Maharashtra,2024-08-18,Organic Search,Standard
C105528,Priya Reddy,Female,38.0,Chennai,Tamil Nadu,2024-01-20,Organic Search,Basic
C105529,Kiran Rao,Male,35.0,Kolkata,West Bengal,2024-02-22,Instagram,Premium
C105530,Arjun Naidu,Female,42.0,Mumbai,Maharashtra,2025-03-07,YouTube,Standard
C105531,Rohan Naidu,Female,49.0,Hyderabad,Telangana,2025-11-20,YouTube,Standard
C105532,Nikhil Gupta,Male,63.0,Visakhapatnam,Andhra Pradesh,2025-01-04,YouTube,Basic
C105533,Vihaan Naidu,Female,57.0,Ahmedabad,Gujarat,2024-11-21,Email,Basic
C105534,Sai Varma,Female,29.0,Bengaluru,Karnataka,2024-03-05,Organic Search,Standard
C105535,Meera Rao,Male,64.0,Delhi,Delhi,2025-05-08,Instagram,Standard
C105536,Aarav Kumar,Female,41.0,Mumbai,Maharashtra,2024-02-10,Google Ads,Standard
C105537,Ananya Gupta,Male,39.0,Kakinada,Andhra Pradesh,2025-09-06,Instagram,Standard
C105538,Aditya Patel,Female,18.0,Kakinada,Andhra Pradesh,2025-08-18,Referral,Standard
C105539,Ananya Kumar,Female,50.0,Kolkata,West Bengal,2025-12-24,YouTube,Basic
C105540,Rahul Patel,Male,60.0,Chennai,Tamil Nadu,2024-07-26,Email,Standard
C105541,Ananya Kumar,Female,32.0,Hyderabad,Telangana,2024-04-28,Referral,Standard
C105542,Rohan Das,Male,59.0,Mumbai,Maharashtra,2024-08-06,Organic Search,Standard
C105543,Arjun Varma,Female,22.0,Hyderabad,Telangana,2025-08-06,Referral,Premium
C105544,Vihaan Singh,Female,64.0,Ahmedabad,Gujarat,2024-06-08,Google Ads,Standard
C105545,Arjun Gupta,Male,30.0,Hyderabad,Telangana,2025-10-09,Email,Standard
C105546,Arjun Naidu,Female,41.0,Kolkata,West Bengal,2024-04-22,Referral,Standard
C105547,Meera Sharma,Male,18.0,Kakinada,Andhra Pradesh,2024-02-05,Email,Premium
C105548,Aditya Kumar,Female,61.0,Delhi,Delhi,2024-06-09,Organic Search,Standard
C105549,Sai Kumar,Female,42.0,Kolkata,West Bengal,2025-07-04,Referral,Standard
C105550,Meera Naidu,Female,64.0,Visakhapatnam,Andhra Pradesh,2025-03-15,Google Ads,Standard
C105551,Rohan Singh,Male,35.0,Chennai,Tamil Nadu,2024-09-15,Referral,Standard
C105552,Sneha Das,Female,20.0,Chennai,Tamil Nadu,2025-04-23,YouTube,Standard
C105553,Nikhil Patel,Female,50.0,Mumbai,Maharashtra,2025-04-18,Google Ads,Standard
C105554,Aarav Kumar,Female,25.0,Chennai,Tamil Nadu,2025-02-08,Organic Search,Standard
C105555,Aarav Patel,Female,47.0,Visakhapatnam,Andhra Pradesh,2025-01-10,Email,Premium
C105556,Kavya Kumar,Female,19.0,Kolkata,West Bengal,2024-03-15,Instagram,Standard
C105557,Meera Kumar,Male,26.0,Mumbai,Maharashtra,2024-07-08,Referral,Basic
C105558,Kavya Gupta,Male,,Pune,Maharashtra,2025-01-20,Instagram,Standard
C105559,Rahul Gupta,Female,50.0,Ahmedabad,Gujarat,2024-04-08,Instagram,Standard
C105560,Sneha Naidu,Male,25.0,Hyderabad,Telangana,2024-12-13,Google Ads,Standard
C105561,Rahul Reddy,Female,26.0,Ahmedabad,Gujarat,2024-03-26,Email,Standard
C105562,Divya Reddy,Female,59.0,Mumbai,Maharashtra,2025-07-28,Email,Premium
C105563,Priya Singh,Female,18.0,Mumbai,Maharashtra,2024-03-16,Referral,Standard
C105564,Sanjay Singh,Female,29.0,Chennai,Tamil Nadu,2024-03-08,Referral,Standard
C105565,Sneha Kumar,Female,64.0,Pune,Maharashtra,2025-04-10,Google Ads,Premium
C105566,Rohan Patel,Female,44.0,Kakinada,Andhra Pradesh,2024-06-09,Organic Search,Basic
C105567,Arjun Varma,Female,19.0,Mumbai,Maharashtra,2024-09-13,YouTube,Basic
C105568,Aarav Patel,Male,60.0,Mumbai,Maharashtra,2024-08-17,Organic Search,Premium
C105569,Sneha Naidu,Male,34.0,Delhi,Delhi,2024-06-07,Google Ads,Standard
C105570,Vihaan Kumar,Male,52.0,Visakhapatnam,Andhra Pradesh,2025-07-10,YouTube,Standard
C105571,Rohan Kumar,Female,48.0,Kakinada,Andhra Pradesh,2025-05-20,Organic Search,Basic
C105572,Arjun Kumar,Male,35.0,Chennai,Tamil Nadu,2024-06-23,Instagram,Basic
C105573,Rahul Das,Female,35.0,Kolkata,West Bengal,2025-05-16,Google Ads,Basic
C105574,Kiran Rao,Female,44.0,Kakinada,Andhra Pradesh,2025-06-04,Google Ads,Standard
C105575,Vihaan Singh,Male,36.0,Visakhapatnam,Andhra Pradesh,2025-01-28,Organic Search,Basic
C105576,Priya Varma,Other,26.0,Kolkata,West Bengal,2025-02-26,Referral,Standard
C105577,Rohan Rao,Male,52.0,Pune,Maharashtra,2025-11-13,Google Ads,Premium
C105578,Rahul Varma,Female,50.0,Kakinada,Andhra Pradesh,2024-11-27,Google Ads,Standard
C105579,Kavya Das,Male,46.0,Mumbai,Maharashtra,2024-10-08,Google Ads,Standard
C105580,Sai Reddy,Male,53.0,Delhi,Delhi,2025-01-28,Email,Basic
C105581,Arjun Rao,Male,42.0,Ahmedabad,Gujarat,2025-09-02,Referral,Standard
C105582,Sanjay Das,Female,62.0,Hyderabad,Telangana,2025-06-01,Google Ads,Basic
C105583,Priya Patel,Male,60.0,Pune,Maharashtra,2024-02-24,Email,Standard
C105584,Divya Rao,Female,65.0,Visakhapatnam,Andhra Pradesh,2024-12-01,YouTube,Standard
C105585,Priya Naidu,Female,23.0,Bengaluru,Karnataka,2025-06-24,Instagram,Basic
C105586,Nikhil Patel,Male,22.0,Visakhapatnam,Andhra Pradesh,2024-06-12,Referral,Standard
C105587,Aditya Singh,Male,40.0,Chennai,Tamil Nadu,2025-12-22,Google Ads,Premium
C105588,Sai Kumar,Male,51.0,Visakhapatnam,Andhra Pradesh,2025-08-12,Instagram,Standard
C105589,Priya Gupta,Female,29.0,Kolkata,West Bengal,2025-09-10,Organic Search,Basic
C105590,Meera Rao,Female,23.0,Bengaluru,Karnataka,2024-02-29,YouTube,Basic
C105591,Arjun Patel,Male,19.0,Ahmedabad,Gujarat,2025-02-27,Google Ads,Basic
C105592,Rahul Naidu,Female,44.0,Hyderabad,Telangana,2025-01-20,Google Ads,Standard
C105593,Rohan Rao,Male,64.0,Mumbai,Maharashtra,2025-04-02,Instagram,Basic
C105594,Sanjay Reddy,Female,40.0,Visakhapatnam,Andhra Pradesh,2025-09-12,Email,Standard
C105595,Priya Sharma,Male,53.0,Visakhapatnam,Andhra Pradesh,2024-09-14,Instagram,Standard
C105596,Vihaan Patel,Male,20.0,Hyderabad,Telangana,2025-01-24,Referral,Standard
C105597,Divya Das,Male,28.0,Delhi,Delhi,2025-05-11,Instagram,Basic
C105598,Sai Kumar,Female,50.0,Hyderabad,Telangana,2025-07-03,Email,Premium
C105599,Meera Kumar,Female,37.0,Mumbai,Maharashtra,2025-07-16,YouTube,Basic
C105600,Aditya Rao,Male,19.0,Kakinada,Andhra Pradesh,2024-09-02,Instagram,Standard
C105601,Kavya Rao,Male,28.0,Bengaluru,Karnataka,2025-12-29,Organic Search,Premium
C105602,Arjun Kumar,Female,56.0,Kolkata,West Bengal,2024-01-08,Organic Search,Standard
C105603,Aditya Varma,Male,50.0,Visakhapatnam,Andhra Pradesh,2024-12-25,Instagram,Premium
C105604,Kavya Das,Female,56.0,Visakhapatnam,Andhra Pradesh,2025-03-20,YouTube,Standard
C105605,Aarav Gupta,Male,34.0,Delhi,Delhi,2024-02-14,Email,Standard
C105606,Kavya Das,Male,62.0,Kolkata,West Bengal,2024-11-25,Referral,Basic
C105607,Vihaan Patel,Female,62.0,Chennai,Tamil Nadu,2025-03-10,Email,Standard
C105608,Sanjay Gupta,Male,35.0,Bengaluru,Karnataka,2025-03-19,Google Ads,Basic
C105609,Kiran Gupta,Female,27.0,Mumbai,Maharashtra,2024-03-27,Instagram,Standard
C105610,Vihaan Rao,Male,64.0,Ahmedabad,Gujarat,2024-07-21,Google Ads,Basic
C105611,Vihaan Naidu,Male,34.0,Kolkata,West Bengal,2024-06-27,Organic Search,Basic
C105612,Priya Kumar,Female,41.0,Pune,Maharashtra,2025-04-12,YouTube,Standard
C105613,Ananya Rao,Male,62.0,Ahmedabad,Gujarat,2024-08-28,Google Ads,Standard
C105614,Sanjay Kumar,Female,30.0,Kolkata,West Bengal,2025-02-21,Google Ads,Basic
C105615,Ananya Varma,Female,60.0,Delhi,Delhi,2025-06-17,Instagram,Basic
C105616,Sneha Gupta,Female,25.0,Mumbai,Maharashtra,2025-08-05,YouTube,Basic
C105617,Vihaan Reddy,Male,32.0,Kakinada,Andhra Pradesh,2024-05-14,Google Ads,Premium
C105618,Kavya Rao,Male,36.0,Kakinada,Andhra Pradesh,2025-10-21,YouTube,Basic
C105619,Divya Gupta,Male,41.0,Hyderabad,Telangana,2024-04-30,Instagram,Standard
C105620,Aditya Sharma,Female,29.0,Ahmedabad,Gujarat,2024-01-16,Instagram,Standard
C105621,Kavya Das,Male,60.0,Bengaluru,Karnataka,2024-02-02,Google Ads,Standard
C105622,Rohan Sharma,Male,49.0,Visakhapatnam,Andhra Pradesh,2024-05-26,Referral,Standard
C105623,Aarav Rao,Female,50.0,Pune,Maharashtra,2025-09-29,Google Ads,Standard
C105624,Aditya Reddy,Male,53.0,Kolkata,West Bengal,2024-05-31,YouTube,Standard
C105625,Rohan Naidu,Female,48.0,Ahmedabad,Gujarat,2025-05-21,Referral,Standard
C105626,Nikhil Singh,Male,48.0,Kolkata,West Bengal,2024-11-01,Instagram,Standard
C105627,Kavya Kumar,Female,49.0,Mumbai,Maharashtra,2024-01-30,Email,Premium
C105628,Aditya Singh,Female,52.0,Visakhapatnam,Andhra Pradesh,2024-11-20,Google Ads,Standard
C105629,Aditya Rao,Male,62.0,Pune,Maharashtra,2024-01-21,Email,Standard
C105630,Aarav Reddy,Female,27.0,Pune,Maharashtra,2024-12-13,Organic Search,Basic
C105631,Nikhil Varma,Female,42.0,Delhi,Delhi,2025-02-11,YouTube,Standard
C105632,Ananya Rao,Male,26.0,Hyderabad,Telangana,2025-01-15,Referral,Standard
C105633,Kiran Das,Female,26.0,Pune,Maharashtra,2024-07-25,Google Ads,Basic
C105634,Divya Kumar,Female,63.0,Delhi,Delhi,2025-07-13,Google Ads,Basic
C105635,Divya Kumar,Female,40.0,Kolkata,West Bengal,2025-03-11,Google Ads,Standard
C105636,Divya Kumar,Female,51.0,Delhi,Delhi,2024-07-04,Google Ads,Standard
C105637,Priya Das,Male,52.0,Kakinada,Andhra Pradesh,2024-11-13,Instagram,Standard
C105638,Sanjay Gupta,Male,19.0,Kolkata,West Bengal,2024-03-20,Google Ads,Standard
C105639,Vihaan Varma,Male,41.0,Chennai,Tamil Nadu,2025-11-05,YouTube,Basic
C105640,Arjun Rao,Male,26.0,Ahmedabad,Gujarat,2025-07-03,YouTube,Basic
C105641,Ananya Reddy,Male,33.0,Kolkata,West Bengal,2024-07-29,Instagram,Premium
C105642,Divya Sharma,Male,27.0,Kolkata,West Bengal,2025-05-07,YouTube,Standard
C105643,Aditya Rao,Male,49.0,Pune,Maharashtra,2025-05-10,Organic Search,Basic
C105644,Aditya Das,Female,24.0,Kakinada,Andhra Pradesh,2025-03-21,Instagram,Basic
C105645,Rahul Patel,Male,39.0,Delhi,Delhi,2024-02-09,YouTube,Standard
C105646,Kiran Sharma,Female,32.0,Chennai,Tamil Nadu,2025-10-03,YouTube,Premium
C105647,Vihaan Patel,Female,64.0,Mumbai,Maharashtra,2025-11-28,Email,Standard
C105648,Sai Kumar,Female,55.0,Pune,Maharashtra,2025-12-12,Organic Search,Standard
C105649,Kiran Naidu,Male,34.0,Kakinada,Andhra Pradesh,2025-12-16,Google Ads,Standard
C105650,Divya Varma,Female,32.0,Kolkata,West Bengal,2025-11-09,Referral,Standard
C105651,Ananya Kumar,Female,52.0,Mumbai,Maharashtra,2025-06-23,Organic Search,Standard
C105652,Rohan Kumar,Female,48.0,Kakinada,Andhra Pradesh,2024-02-11,Referral,Standard
C105653,Aditya Rao,Male,44.0,Ahmedabad,Gujarat,2024-12-05,Google Ads,Premium
C105654,Aarav Singh,Male,21.0,Chennai,Tamil Nadu,2024-06-27,Email,Standard
C105655,Vihaan Varma,Female,21.0,Bengaluru,Karnataka,2024-06-09,Organic Search,Premium
C105656,Rohan Singh,Male,48.0,Chennai,Tamil Nadu,2025-08-29,Organic Search,Standard
C105657,Sai Reddy,Female,40.0,Visakhapatnam,Andhra Pradesh,2025-08-16,Instagram,Basic
C105658,Divya Reddy,Female,57.0,Pune,Maharashtra,2025-01-16,Google Ads,Standard
C105659,Arjun Patel,Female,19.0,Bengaluru,Karnataka,2025-06-21,Instagram,Premium
C105660,Sanjay Singh,Female,26.0,Bengaluru,Karnataka,2024-04-04,Email,Standard
C105661,Priya Gupta,Female,55.0,Kakinada,Andhra Pradesh,2024-06-11,Google Ads,Premium
C105662,Arjun Gupta,Female,64.0,Chennai,Tamil Nadu,2025-09-20,YouTube,Standard
C105663,Nikhil Sharma,Female,53.0,Kolkata,West Bengal,2024-11-25,Email,Standard
C105664,Aarav Singh,Male,18.0,Delhi,Delhi,2025-02-03,Google Ads,Basic
C105665,Priya Singh,Female,20.0,Hyderabad,Telangana,2024-12-03,Organic Search,Premium
C105666,Sneha Singh,Female,60.0,Chennai,Tamil Nadu,2024-05-27,Instagram,Basic
C105667,Meera Rao,Female,41.0,Kolkata,West Bengal,2025-08-26,Instagram,Standard
C105668,Aarav Sharma,Male,41.0,Delhi,Delhi,2025-07-07,Instagram,Standard
C105669,Priya Kumar,Male,64.0,Kolkata,West Bengal,2025-05-14,Referral,Basic
C105670,Nikhil Sharma,Female,29.0,Chennai,Tamil Nadu,2024-09-14,Organic Search,Standard
C105671,Aarav Reddy,Male,31.0,Delhi,Delhi,2025-04-14,Google Ads,Standard
C105672,Sanjay Singh,Female,50.0,Mumbai,Maharashtra,2025-11-26,Organic Search,Basic
C105673,Priya Patel,Female,61.0,Mumbai,Maharashtra,2025-04-19,Instagram,Standard
C105674,Kavya Varma,Male,35.0,Mumbai,Maharashtra,2024-12-26,Google Ads,Premium
C105675,Vihaan Sharma,Male,25.0,Ahmedabad,Gujarat,2024-07-16,Email,Basic
C105676,Kavya Reddy,Female,20.0,Delhi,Delhi,2025-01-16,Organic Search,Standard
C105677,Arjun Patel,Male,18.0,Ahmedabad,Gujarat,2024-09-28,YouTube,Basic
C105678,Sneha Naidu,Female,35.0,Delhi,Delhi,2025-03-22,Email,Standard
C105679,Sai Naidu,Female,43.0,Delhi,Delhi,2024-02-03,Referral,Standard
C105680,Vihaan Varma,Female,41.0,Kakinada,Andhra Pradesh,2024-05-18,Instagram,Standard
C105681,Meera Naidu,Male,29.0,Visakhapatnam,Andhra Pradesh,2025-07-28,Google Ads,Standard
C105682,Divya Singh,Male,50.0,Chennai,Tamil Nadu,2024-10-04,YouTube,Basic
C105683,Aditya Patel,Female,60.0,Mumbai,Maharashtra,2024-11-12,Referral,Standard
C105684,Nikhil Patel,Male,29.0,Ahmedabad,Gujarat,2025-02-01,Google Ads,Standard
C105685,Ananya Patel,Male,50.0,Hyderabad,Telangana,2024-11-15,Google Ads,Standard
C105686,Priya Patel,Female,44.0,Chennai,Tamil Nadu,2025-07-07,Instagram,Premium
C105687,Divya Singh,Male,50.0,Pune,Maharashtra,2024-06-28,Organic Search,Standard
C105688,Sai Patel,Male,18.0,Kolkata,West Bengal,2025-07-07,Google Ads,Standard
C105689,Divya Gupta,Female,50.0,Bengaluru,Karnataka,2024-06-01,YouTube,Standard
C105690,Priya Reddy,Male,53.0,Hyderabad,Telangana,2024-09-27,Google Ads,Standard
C105691,Priya Naidu,Male,50.0,Mumbai,Maharashtra,2025-03-05,Organic Search,Basic
C105692,Arjun Singh,Male,58.0,Bengaluru,Karnataka,2025-10-08,Instagram,Standard
C105693,Meera Varma,Female,53.0,Pune,Maharashtra,2024-06-18,Instagram,Basic
C105694,Rohan Das,Female,65.0,Kakinada,Andhra Pradesh,2025-03-04,Google Ads,Premium
C105695,Sneha Patel,Female,50.0,Mumbai,Maharashtra,2024-02-16,Instagram,Standard
C105696,Rahul Naidu,Female,39.0,Chennai,Tamil Nadu,2024-02-25,YouTube,Standard
C105697,Rohan Gupta,Male,58.0,Mumbai,Maharashtra,2025-07-14,Organic Search,Standard
C105698,Rahul Varma,Female,51.0,Hyderabad,Telangana,2025-06-08,Google Ads,Basic
C105699,Aditya Rao,Male,44.0,Ahmedabad,Gujarat,2024-10-01,Referral,Standard
C105700,Ananya Singh,Female,45.0,Mumbai,Maharashtra,2025-03-30,Referral,Standard
C105701,Sai Reddy,Female,34.0,Pune,Maharashtra,2024-10-04,Email,Standard
C105702,Sneha Gupta,Male,47.0,Kolkata,West Bengal,2024-07-21,Instagram,Standard
C105703,Rahul Varma,Female,40.0,Visakhapatnam,Andhra Pradesh,2024-11-10,Google Ads,Premium
C105704,Meera Patel,Female,24.0,Bengaluru,Karnataka,2024-08-15,Instagram,Standard
C105705,Kiran Das,Male,39.0,Pune,Maharashtra,2025-08-17,YouTube,Basic
C105706,Aarav Sharma,Female,63.0,Kakinada,Andhra Pradesh,2024-10-27,Google Ads,Premium
C105707,Sai Gupta,Female,33.0,Chennai,Tamil Nadu,2024-08-22,Organic Search,Standard
C105708,Aditya Naidu,Male,50.0,Hyderabad,Telangana,2025-01-26,YouTube,Basic
C105709,Meera Reddy,Male,37.0,Mumbai,Maharashtra,2025-07-07,Google Ads,Standard
C105710,Rahul Kumar,Female,31.0,Ahmedabad,Gujarat,2024-07-18,Instagram,Standard
C105711,Sneha Kumar,Male,36.0,Ahmedabad,Gujarat,2025-11-16,Google Ads,Standard
C105712,Kiran Reddy,Male,64.0,Delhi,Delhi,2024-12-04,Email,Premium
C105713,Rahul Naidu,Female,23.0,Bengaluru,Karnataka,2025-04-27,Referral,Standard
C105714,Kavya Gupta,Female,50.0,Mumbai,Maharashtra,2025-11-29,Instagram,Standard
C105715,Priya Sharma,Male,57.0,Mumbai,Maharashtra,2024-11-11,Instagram,Standard
C105716,Kavya Naidu,Male,26.0,Ahmedabad,Gujarat,2024-05-25,Email,Standard
C105717,Rohan Rao,Female,54.0,Visakhapatnam,Andhra Pradesh,2025-06-29,Organic Search,Standard
C105718,Sai Singh,Male,,Hyderabad,Telangana,2024-01-05,Instagram,Standard
C105719,Ananya Varma,Female,34.0,Ahmedabad,Gujarat,2024-11-30,Organic Search,Standard
C105720,Sai Kumar,Female,26.0,Ahmedabad,Gujarat,2025-12-16,Google Ads,Standard
C105721,Arjun Singh,Male,63.0,Kolkata,West Bengal,2024-10-29,Instagram,Standard
C105722,Divya Gupta,Female,27.0,Visakhapatnam,Andhra Pradesh,2025-05-14,Google Ads,Standard
C105723,Divya Gupta,Female,63.0,Hyderabad,Telangana,2025-01-18,Organic Search,Standard
C105724,Nikhil Das,Female,49.0,Kolkata,West Bengal,2024-06-05,Email,Standard
C105725,Rahul Sharma,Male,59.0,Bengaluru,Karnataka,2024-08-19,Referral,Basic
C105726,Arjun Sharma,Male,32.0,Visakhapatnam,Andhra Pradesh,2025-01-17,Google Ads,Standard
C105727,Aarav Varma,Female,19.0,Chennai,Tamil Nadu,2024-03-17,Google Ads,Standard
C105728,Priya Das,Female,49.0,Hyderabad,Telangana,2024-10-29,Google Ads,Standard
C105729,Kavya Singh,Other,35.0,Ahmedabad,Gujarat,2024-10-29,Google Ads,Basic
C105730,Divya Sharma,Male,44.0,Ahmedabad,Gujarat,2025-09-01,Referral,Standard
C105731,Aditya Reddy,Female,39.0,Chennai,Tamil Nadu,2024-03-31,Google Ads,Standard
C105732,Rohan Rao,Male,33.0,Delhi,Delhi,2025-09-07,Instagram,Premium
C105733,Meera Singh,Female,52.0,Hyderabad,Telangana,2024-10-26,Google Ads,Basic
C105734,Vihaan Varma,Female,42.0,Kakinada,Andhra Pradesh,2025-04-20,Instagram,Standard
C105735,Sneha Rao,Female,48.0,Bengaluru,Karnataka,2025-02-10,Email,Basic
C105736,Ananya Gupta,Male,50.0,Visakhapatnam,Andhra Pradesh,2024-08-06,Google Ads,Standard
C105737,Ananya Sharma,Female,50.0,Pune,Maharashtra,2025-11-10,Email,Basic
C105738,Rahul Kumar,Male,33.0,Kolkata,West Bengal,2024-06-12,Instagram,Standard
C105739,Sanjay Gupta,Female,54.0,Kolkata,West Bengal,2024-01-27,Google Ads,Standard
C105740,Aditya Varma,Female,28.0,Visakhapatnam,Andhra Pradesh,2025-07-01,Instagram,Premium
C105741,Ananya Reddy,Female,63.0,Hyderabad,Telangana,2025-03-29,Instagram,Standard
C105742,Priya Rao,Female,56.0,Kakinada,Andhra Pradesh,2025-10-12,Organic Search,Standard
C105743,Kiran Reddy,Female,44.0,Hyderabad,Telangana,2024-11-30,Instagram,Standard
C105744,Nikhil Rao,Male,26.0,Kakinada,Andhra Pradesh,2024-01-13,Instagram,Premium
C105745,Meera Das,Male,61.0,Mumbai,Maharashtra,2024-01-15,Google Ads,Standard
C105746,Rohan Sharma,Female,44.0,Visakhapatnam,Andhra Pradesh,2024-11-12,Google Ads,Premium
C105747,Nikhil Rao,Female,57.0,Hyderabad,Telangana,2024-07-01,YouTube,Standard
C105748,Sai Patel,Female,19.0,Chennai,Tamil Nadu,2025-11-04,YouTube,Standard
C105749,Aditya Sharma,Male,34.0,Pune,Maharashtra,2024-03-27,Google Ads,Basic
C105750,Sai Patel,Male,32.0,Kakinada,Andhra Pradesh,2025-10-04,Instagram,Standard
C105751,Kiran Kumar,Female,57.0,Bengaluru,Karnataka,2024-06-07,Referral,Standard
C105752,Vihaan Naidu,Female,40.0,Hyderabad,Telangana,2024-03-28,Referral,Standard
C105753,Sanjay Kumar,Female,23.0,Kolkata,West Bengal,2024-07-19,Referral,Standard
C105754,Meera Kumar,Male,47.0,Hyderabad,Telangana,2024-04-15,Instagram,Standard
C105755,Priya Patel,Male,25.0,Ahmedabad,Gujarat,2024-10-19,Instagram,Standard
C105756,Nikhil Varma,Male,39.0,Hyderabad,Telangana,2024-08-29,Instagram,Premium
C105757,Sneha Das,Male,65.0,Kakinada,Andhra Pradesh,2025-01-21,Google Ads,Standard
C105758,Rahul Das,Female,38.0,Pune,Maharashtra,2025-01-27,Referral,Standard
C105759,Nikhil Reddy,Male,38.0,Kakinada,Andhra Pradesh,2024-01-01,Organic Search,Standard
C105760,Sai Das,Male,19.0,Bengaluru,Karnataka,2024-04-01,Google Ads,Basic
C105761,Sneha Das,Other,40.0,Mumbai,Maharashtra,2024-04-28,Organic Search,Standard
C105762,Aditya Reddy,Male,63.0,Chennai,Tamil Nadu,2024-05-22,Google Ads,Standard
C105763,Rahul Rao,Female,63.0,Hyderabad,Telangana,2024-03-09,Instagram,Standard
C105764,Sai Singh,Male,64.0,Bengaluru,Karnataka,2024-08-17,Email,Standard
C105765,Arjun Patel,Male,35.0,Delhi,Delhi,2025-02-05,Instagram,Basic
C105766,Arjun Singh,Male,21.0,Ahmedabad,Gujarat,2024-08-13,YouTube,Basic
C105767,Kiran Naidu,Female,29.0,Ahmedabad,Gujarat,2024-08-28,YouTube,Standard
C105768,Ananya Rao,Male,28.0,Hyderabad,Telangana,2024-12-08,Instagram,Basic
C105769,Divya Naidu,Female,21.0,Hyderabad,Telangana,2025-02-04,Instagram,Premium
C105770,Arjun Singh,Female,52.0,Kolkata,West Bengal,2024-08-29,Instagram,Standard
C105771,Vihaan Gupta,Male,43.0,Delhi,Delhi,2024-06-10,YouTube,Premium
C105772,Sai Naidu,Female,52.0,Ahmedabad,Gujarat,2024-10-25,Instagram,Standard
